name;diameter;count;price;type_size;category
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;200;6;5348.631291176251;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;200;10;6302.1;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;200;16;7896.6;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;200;25;10478.2;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;250;6;7006.526729433003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;250;10;7775.71047;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;250;16;11146.35;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;250;25;14826.464999999998;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;300;6;8710.186644794252;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;300;10;9400;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;300;16;12938.3;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;300;25;17980.375470750005;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;350;6;12060.264090971254;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;350;10;12338.09775;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;350;16;17154.97344;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;350;25;26850.39395649188;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;400;6;16303.693070251129;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;400;10;17703.585000000003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;400;16;25117.065;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;400;25;34862.90531715338;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;500;6;23038.88255828776;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;500;10;25972.38;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;500;16;50840.08479000001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;500;25;57388.654289043014;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;600;6;22998.239999999998;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;600;10;36943.65;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;600;16;70038.78453;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-2015 ТИП 01. Сталь 12Х18Н10Т. Российское литье**;600;25;77513.06806143865;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;15;6;123.08553180000003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;15;10;200.02370850000003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;15;16;236.95714350000003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;15;25;252.32663610000006;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;20;6;190.78387020000002;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;20;10;261.57943350000005;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;20;16;304.6684410000001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;20;25;353.87414370000005;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;25;6;236.95714350000003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;25;10;316.96662690000005;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;25;16;424.68266610000006;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;25;25;424.68266610000006;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;32;6;369.2695545000001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;32;10;507.7504971000001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;32;16;569.3062221000002;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;32;25;630.8489880000001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;40;6;415.44282780000015;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;40;10;637.0045605000001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;40;16;707.7871647000002;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;40;25;784.7253414;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;50;6;480.05690040000013;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;50;10;738.5520681;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;50;16;923.1933249000001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;50;25;830.8726965000001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;65;6;590.8442463000001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;65;10;892.4154624;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;65;16;1123.2040743000002;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;65;25;1077.0567192;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;80 (4,8 отв);6;886.2728490000002;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;80 (4,8 отв);10;1061.6613084000003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;80 (4,8 отв);16;1215.5376618000003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;80 (4,8 отв);25;1338.6231936000001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;100;6;1138.5994851000003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;100;10;1307.8582902000003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;100;16;1532.4913296;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;100;25;1923.3118674000007;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;125;6;1292.4628794;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;125;10;1784.8438839;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;125;16;2123.3355759000005;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;125;25;2738.8021122000005;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;150;6;1461.7216845000003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;150;10;2184.8913009000003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;150;16;2431.0623645000005;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;150;25;3354.255689400001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;200;6;1907.9294157000002;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;200;10;2646.4814838000007;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;200;16;3231.1571985;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;200;25;4554.397940400001;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;250;6;2523.3829929000003;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;250;10;3538.8839871000005;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;250;16;4769.8041006;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;250;25;6813.1431522;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
Фланцы плоские ГОСТ 12820-80, ГОСТ 33259-15. Фланцы воротниковые ГОСТ 12821-80, ГОСТ 33259-15. Сталь 20., 12820-80, 33259-15 тип 01 плоские, сталь 20.;300;6;3803.5347273000007;;Фланцы ГОСТ 33259-2015, ст. 12х18н10т или Фланцы ГОСТ 12820 и Фланцы ГОСТ 12821, ст. 12х18н10т
